key	audio	audio_relative	source_recording	source_wav	source_txt	start	end	duration	speaker	gender	text	text_nopunc	split
A1189_S0004_0_G1377_G1378__000223__G1377__001193630_001200250__01fd97eb	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000223__G1377__001193630_001200250__01fd97eb.wav	wav/A1189_S0004_0_G1377_G1378__000223__G1377__001193630_001200250__01fd97eb.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1193.63	1200.25	6.62	G1377	female	有搿辰光养阿拉儿子辰光搿狗伐好养唻，诶呦吾想哪能办呐，就送就送到人家乡下头去	有搿辰光养阿拉儿子辰光搿狗伐好养唻诶呦吾想哪能办呐就送就送到人家乡下头去	train
A1189_S0004_0_G1377_G1378__000224__G1377__001200320_001207150__e34eee15	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000224__G1377__001200320_001207150__e34eee15.wav	wav/A1189_S0004_0_G1377_G1378__000224__G1377__001200320_001207150__e34eee15.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1200.32	1207.15	6.83	G1377	female	大概乡下头去离开阿拉屋里相大概要大半天路，搿呃辰光伐是叫撒么呃侪乘公共交车呃咯	大概乡下头去离开阿拉屋里相大概要大半天路搿呃辰光伐是叫撒么呃侪乘公共交车呃咯	train
A1189_S0004_0_G1377_G1378__000225__G1377__001207220_001210960__c97b394b	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000225__G1377__001207220_001210960__c97b394b.wav	wav/A1189_S0004_0_G1377_G1378__000225__G1377__001207220_001210960__c97b394b.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1207.22	1210.96	3.74	G1377	female	半天路哦，送出去咯，过特一呃礼拜伊自家回来唻	半天路哦送出去咯过特一呃礼拜伊自家回来唻	train
A1189_S0004_0_G1377_G1378__000226__G1377__001210970_001217680__884ec115	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000226__G1377__001210970_001217680__884ec115.wav	wav/A1189_S0004_0_G1377_G1378__000226__G1377__001210970_001217680__884ec115.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1210.97	1217.68	6.71	G1377	female	因为吾撒伊拨伊埃呃叫撒一只篮头就困觉篮头，是吾呃衣裳晓得伐，伊闻了搿呃衣裳就就走回来唻	因为吾撒伊拨伊埃呃叫撒一只篮头就困觉篮头是吾呃衣裳晓得伐伊闻了搿呃衣裳就就走回来唻	train
A1189_S0004_0_G1377_G1378__000227__G1377__001217780_001225720__320e4580	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000227__G1377__001217780_001225720__320e4580.wav	wav/A1189_S0004_0_G1377_G1378__000227__G1377__001217780_001225720__320e4580.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1217.78	1225.72	7.94	G1377	female	哦呦伊回来吾穷哭了，哦呦吾觉着搿搿哪能介通拧心呃啦，搿没办法一定要送出去呃想，吾一直有的小自家有的小拧了嘛	哦呦伊回来吾穷哭了哦呦吾觉着搿搿哪能介通拧心呃啦搿没办法一定要送出去呃想吾一直有的小自家有的小拧了嘛	train
A1189_S0004_0_G1377_G1378__000228__G1377__001225790_001232920__1194093a	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000228__G1377__001225790_001232920__1194093a.wav	wav/A1189_S0004_0_G1377_G1378__000228__G1377__001225790_001232920__1194093a.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1225.79	1232.92	7.13	G1377	female	所以狗通拧通拧心呃，宠物呢伊讲阿拉现在现在要要要养宠物，就叫好好叫养	所以狗通拧通拧心呃宠物呢伊讲阿拉现在现在要要要养宠物就叫好好叫养	train
A1189_S0004_0_G1377_G1378__000229__G1377__001232930_001240000__a398f415	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000229__G1377__001232930_001240000__a398f415.wav	wav/A1189_S0004_0_G1377_G1378__000229__G1377__001232930_001240000__a398f415.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1232.93	1240.0	7.07	G1377	female	要伊要伊拿伊拿伊当搿种真呃像爱心一样呃拿伊服侍好拿伊叫撒吃	要伊要伊拿伊拿伊当搿种真呃像爱心一样呃拿伊服侍好拿伊叫撒吃	train
A1189_S0004_0_G1377_G1378__000230__G1377__001240371_001243000__38b44046	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000230__G1377__001240371_001243000__38b44046.wav	wav/A1189_S0004_0_G1377_G1378__000230__G1377__001240371_001243000__38b44046.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1240.371	1243.0	2.629	G1377	female	是有撒毛病了要帮伊去看	是有撒毛病了要帮伊去看	train
A1189_S0004_0_G1377_G1378__000231__G1377__001243340_001250400__36345bef	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000231__G1377__001243340_001250400__36345bef.wav	wav/A1189_S0004_0_G1377_G1378__000231__G1377__001243340_001250400__36345bef.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1243.34	1250.4	7.06	G1377	female	所以呐阿拉现在呐，呃家庭成员里头呐，宠物呐也是种呃人家现在来讲侪变儿子女儿唻	所以呐阿拉现在呐呃家庭成员里头呐宠物呐也是种呃人家现在来讲侪变儿子女儿唻	train
A1189_S0004_0_G1377_G1378__000232__G1377__001250417_001251978__4a82879c	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000232__G1377__001250417_001251978__4a82879c.wav	wav/A1189_S0004_0_G1377_G1378__000232__G1377__001250417_001251978__4a82879c.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1250.417	1251.978	1.561	G1377	female	老老欢喜呃	老老欢喜呃	train
A1189_S0004_0_G1377_G1378__000233__G1378__001252760_001253440__a57d8c78	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000233__G1378__001252760_001253440__a57d8c78.wav	wav/A1189_S0004_0_G1377_G1378__000233__G1378__001252760_001253440__a57d8c78.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1252.76	1253.44	0.68	G1378	male	是呃呀	是呃呀	train
A1189_S0004_0_G1377_G1378__000234__G1378__001253720_001256350__44f0c98f	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000234__G1378__001253720_001256350__44f0c98f.wav	wav/A1189_S0004_0_G1377_G1378__000234__G1378__001253720_001256350__44f0c98f.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1253.72	1256.35	2.63	G1378	male	因为现在呢住房条件呢也宽私了	因为现在呢住房条件呢也宽私了	train
A1189_S0004_0_G1377_G1378__000235__G1378__001256630_001258150__0c3ab40a	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000235__G1378__001256630_001258150__0c3ab40a.wav	wav/A1189_S0004_0_G1377_G1378__000235__G1378__001256630_001258150__0c3ab40a.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1256.63	1258.15	1.52	G1378	male	经济条件么也好了	经济条件么也好了	train
A1189_S0004_0_G1377_G1378__000236__G1378__001258520_001262500__2edf2e87	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000236__G1378__001258520_001262500__2edf2e87.wav	wav/A1189_S0004_0_G1377_G1378__000236__G1378__001258520_001262500__2edf2e87.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1258.52	1262.5	3.98	G1378	male	对伐以前讲起来拧都没办法蹲了，对伐搿轧了伐得了	对伐以前讲起来拧都没办法蹲了对伐搿轧了伐得了	train
A1189_S0004_0_G1377_G1378__000237__G1378__001262600_001267240__c19ea682	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000237__G1378__001262600_001267240__c19ea682.wav	wav/A1189_S0004_0_G1377_G1378__000237__G1378__001262600_001267240__c19ea682.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1262.6	1267.24	4.64	G1378	male	几代同堂轧了一道，轧了一道再搭阁楼了，现在撒地方有阁楼搭了对伐	几代同堂轧了一道轧了一道再搭阁楼了现在撒地方有阁楼搭了对伐	train
A1189_S0004_0_G1377_G1378__000238__G1378__001267340_001270510__328ce23e	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000238__G1378__001267340_001270510__328ce23e.wav	wav/A1189_S0004_0_G1377_G1378__000238__G1378__001267340_001270510__328ce23e.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1267.34	1270.51	3.17	G1378	male	所以条件好了以后呢养宠物拧呐也逐步逐步多起来了	所以条件好了以后呢养宠物拧呐也逐步逐步多起来了	train
A1189_S0004_0_G1377_G1378__000239__G1378__001270700_001274680__39374946	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000239__G1378__001270700_001274680__39374946.wav	wav/A1189_S0004_0_G1377_G1378__000239__G1378__001270700_001274680__39374946.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1270.7	1274.68	3.98	G1378	male	养宠物呢一呃呢要宠物呢也要，对伐总归有规矩	养宠物呢一呃呢要宠物呢也要对伐总归有规矩	train
A1189_S0004_0_G1377_G1378__000240__G1378__001274780_001280110__df11ef84	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000240__G1378__001274780_001280110__df11ef84.wav	wav/A1189_S0004_0_G1377_G1378__000240__G1378__001274780_001280110__df11ef84.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1274.78	1280.11	5.33	G1378	male	对伐，侬宠物呃埃种排泄咯撒勒外头说话，外头是公共场所对伐	对伐侬宠物呃埃种排泄咯撒勒外头说话外头是公共场所对伐	train
A1189_S0004_0_G1377_G1378__000241__G1378__001280150_001282990__55e518cf	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000241__G1378__001280150_001282990__55e518cf.wav	wav/A1189_S0004_0_G1377_G1378__000241__G1378__001280150_001282990__55e518cf.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1280.15	1282.99	2.84	G1378	male	还有宠物呢侬一改迭呃牵起来了要牵起来	还有宠物呢侬一改迭呃牵起来了要牵起来	train
A1189_S0004_0_G1377_G1378__000242__G1378__001283240_001285450__3b2381e4	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000242__G1378__001283240_001285450__3b2381e4.wav	wav/A1189_S0004_0_G1377_G1378__000242__G1378__001283240_001285450__3b2381e4.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1283.24	1285.45	2.21	G1378	male	搿宠物呢确实是呃特别是狗	搿宠物呢确实是呃特别是狗	train
A1189_S0004_0_G1377_G1378__000243__G1378__001285820_001289740__223bc504	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000243__G1378__001285820_001289740__223bc504.wav	wav/A1189_S0004_0_G1377_G1378__000243__G1378__001285820_001289740__223bc504.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1285.82	1289.74	3.92	G1378	male	诶狗呢是通拧心呃，对伐养了好说话确实是舍伐得呃	诶狗呢是通拧心呃对伐养了好说话确实是舍伐得呃	train
A1189_S0004_0_G1377_G1378__000244__G1378__001289930_001297240__fc4880c5	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000244__G1378__001289930_001297240__fc4880c5.wav	wav/A1189_S0004_0_G1377_G1378__000244__G1378__001289930_001297240__fc4880c5.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1289.93	1297.24	7.31	G1378	male	对伐有交关拧搿呃比方是诶生毛病啦，还冲到迭呃埃呃叫，宠宠物宠物呃医院啊	对伐有交关拧搿呃比方是诶生毛病啦还冲到迭呃埃呃叫宠宠物宠物呃医院啊	train
A1189_S0004_0_G1377_G1378__000245__G1378__001297310_001304500__2499eefe	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000245__G1378__001297310_001304500__2499eefe.wav	wav/A1189_S0004_0_G1377_G1378__000245__G1378__001297310_001304500__2499eefe.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1297.31	1304.5	7.19	G1378	male	呃化了大代价，诶还高伊看毛病，呃确实呢宠物高拧呢之间呢是比较和谐呃相处辣一道	呃化了大代价诶还高伊看毛病呃确实呢宠物高拧呢之间呢是比较和谐呃相处辣一道	train
A1189_S0004_0_G1377_G1378__000246__G1378__001304570_001309870__84f4b3d2	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000246__G1378__001304570_001309870__84f4b3d2.wav	wav/A1189_S0004_0_G1377_G1378__000246__G1378__001304570_001309870__84f4b3d2.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1304.57	1309.87	5.3	G1378	male	对伐拧辣活辣搿呃地球高头呢也说伐出有其他呃陪伴呃拧对伐	对伐拧辣活辣搿呃地球高头呢也说伐出有其他呃陪伴呃拧对伐	train
A1189_S0004_0_G1377_G1378__000247__G1378__001310000_001317880__691e44d5	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000247__G1378__001310000_001317880__691e44d5.wav	wav/A1189_S0004_0_G1377_G1378__000247__G1378__001310000_001317880__691e44d5.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1310.0	1317.88	7.88	G1378	male	侬伐管迭呃狗呃猫也好，狮子老虎伊侪要辣辣拨伊存在下去，搿能噶世界呐侪丰富多彩了	侬伐管迭呃狗呃猫也好狮子老虎伊侪要辣辣拨伊存在下去搿能噶世界呐侪丰富多彩了	train
A1189_S0004_0_G1377_G1378__000248__G1377__001319570_001327120__9249cb49	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000248__G1377__001319570_001327120__9249cb49.wav	wav/A1189_S0004_0_G1377_G1378__000248__G1377__001319570_001327120__9249cb49.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1319.57	1327.12	7.55	G1377	female	诶宠物呢就是伐但是狗唻，现在呢还有搿种鸽子咯撒，人家要养搿鸽子，再要养搿种蜥	诶宠物呢就是伐但是狗唻现在呢还有搿种鸽子咯撒人家要养搿鸽子再要养搿种蜥	train
A1189_S0004_0_G1377_G1378__000249__G1377__001327550_001332130__6e20b318	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000249__G1377__001327550_001332130__6e20b318.wav	wav/A1189_S0004_0_G1377_G1378__000249__G1377__001327550_001332130__6e20b318.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1327.55	1332.13	4.58	G1377	female	再只乌龟，各种各样呃宠物呢现在交交关拧呐侪欢喜养了	再只乌龟各种各样呃宠物呢现在交交关拧呐侪欢喜养了	train
A1189_S0004_0_G1377_G1378__000250__G1377__001332200_001338790__56143132	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000250__G1377__001332200_001338790__56143132.wav	wav/A1189_S0004_0_G1377_G1378__000250__G1377__001332200_001338790__56143132.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1332.2	1338.79	6.59	G1377	female	葛末现在要养呢就讲叫撒么，就要叫爱心呀，就要拨伊养好对伐，老早点阿拉养只鸽子	葛末现在要养呢就讲叫撒么就要叫爱心呀就要拨伊养好对伐老早点阿拉养只鸽子	train
A1189_S0004_0_G1377_G1378__000251__G1377__001338860_001345510__c59a0bf1	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A1189_S0004_0_G1377_G1378__000251__G1377__001338860_001345510__c59a0bf1.wav	wav/A1189_S0004_0_G1377_G1378__000251__G1377__001338860_001345510__c59a0bf1.wav	A1189_S0004_0_G1377_G1378	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A1189_S0004_0_G1377_G1378.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A1189_S0004_0_G1377_G1378.txt	1338.86	1345.51	6.65	G1377	female	真呃是每天对伐早哴头咕咕叫老烦呃，人家隔壁头阿拉去打好招呼对伐，拿鸽子棚搭出去	真呃是每天对伐早哴头咕咕叫老烦呃人家隔壁头阿拉去打好招呼对伐拿鸽子棚搭出去	train
